Date, Open, High, Low, Close
01/18/01, 12215.71, 12265.72, 12028.96, 12191.25
01/17/01, 11721.22, 12241.20, 11721.22, 12215.71
01/16/01, 12275.29, 12315.82, 12129.13, 12136.83
01/15/01, 12285.61, 12305.88, 12057.97, 12275.29
01/12/01, 12045.24, 12384.46, 12045.24, 12285.61
01/11/01, 11544.08, 12045.24, 11476.41, 12045.24
01/10/01, 11691.55, 11808.62, 11252.27, 11544.08
01/09/01, 12529.20, 12807.38, 10774.75, 11691.55
01/08/01, 12871.88, 12871.88, 12323.53, 12529.20
01/05/01, 12827.37, 13224.72, 12761.53, 12871.88
01/04/01, 11770.13, 13213.11, 11770.13, 12827.37
01/03/01, 12670.83, 12670.83, 11597.43, 11770.13
01/02/01, 13033.74, 13233.95, 12647.56, 12670.83
12/29/00, 12985.86, 13208.74, 12891.98, 13033.74
12/28/00, 12814.59, 13074.87, 12814.59, 12985.86
12/27/00, 12767.14, 13105.75, 12713.36, 12814.59
12/22/00, 12588.88, 12788.69, 12322.21, 12767.14
12/21/00, 13070.37, 13202.15, 12237.80, 12588.88
12/20/00, 14063.50, 14063.50, 12954.70, 13070.37
12/19/00, 13822.41, 14129.20, 13430.04, 14063.50
12/18/00, 13880.88, 14305.71, 13769.74, 13822.41
12/15/00, 14531.32, 14531.32, 13801.10, 13880.88
12/14/00, 14723.29, 14723.29, 14340.74, 14531.32
12/13/00, 15112.15, 15399.37, 14581.39, 14723.29
12/12/00, 15272.46, 15307.54, 15024.90, 15112.15
12/11/00, 14829.51, 15319.35, 14829.51, 15272.46
12/08/00, 14767.96, 15232.45, 14741.50, 14829.51
12/07/00, 14284.38, 14881.83, 13937.53, 14767.96
12/05/00, 13300.89, 14302.51, 13300.89, 14284.38
12/04/00, 13610.22, 13672.47, 13213.07, 13300.89
12/01/00, 13087.05, 13615.05, 13087.05, 13610.22
11/30/00, 13468.44, 13468.44, 12766.09, 13087.05
11/29/00, 13455.08, 13504.13, 13026.03, 13468.44
11/28/00, 13686.12, 13779.98, 13357.27, 13455.08
11/27/00, 13588.84, 13944.42, 13370.76, 13686.12
11/24/00, 12889.97, 13590.44, 12824.06, 13588.84
11/23/00, 12760.42, 12890.47, 12515.05, 12889.97
11/22/00, 12977.81, 13079.27, 12663.74, 12760.42
11/21/00, 12747.98, 12995.39, 12541.02, 12977.81
11/20/00, 13088.23, 13280.81, 12736.59, 12747.98
11/17/00, 13032.34, 13348.37, 12710.61, 13088.23
11/16/00, 13248.03, 13248.03, 12857.04, 13032.34
11/15/00, 12828.79, 13288.53, 12828.79, 13248.03
11/14/00, 11920.35, 12830.27, 11920.35, 12828.79
11/13/00, 12570.36, 12570.36, 11833.34, 11920.35
11/10/00, 13172.18, 13197.14, 12565.72, 12570.36
11/09/00, 13315.97, 13315.97, 12859.91, 13172.18
11/08/00, 13351.14, 13608.59, 13273.26, 13315.97
11/07/00, 13752.46, 13752.46, 13121.68, 13351.14
11/06/00, 13847.81, 13903.70, 13725.08, 13752.46
11/03/00, 13783.18, 13873.33, 13673.80, 13847.81
11/02/00, 13706.63, 13870.75, 13648.82, 13783.18
11/01/00, 13438.66, 13787.14, 13428.16, 13706.63
10/31/00, 13147.80, 13467.22, 13140.24, 13438.66
10/30/00, 12960.31, 13243.13, 12960.31, 13147.80
10/27/00, 12829.20, 13342.29, 12829.20, 12960.31
10/26/00, 13218.18, 13218.18, 12778.26, 12829.20
10/25/00, 13418.77, 13418.77, 12839.40, 13218.18
10/24/00, 12673.22, 13458.73, 12620.75, 13418.77
10/23/00, 12429.36, 12707.67, 12314.10, 12673.22
10/20/00, 12152.96, 12803.64, 11610.56, 12429.36
10/19/00, 10505.95, 12614.63, 10505.95, 12152.96
10/18/00, 11027.27, 11027.27, 9818.48, 10505.95
10/17/00, 11219.27, 11426.75, 10924.21, 11027.27
10/16/00, 10906.34, 11541.49, 10906.34, 11219.27
10/13/00, 10939.10, 10939.10, 10204.26, 10906.34
10/12/00, 10973.32, 11354.94, 10652.44, 10939.10
10/11/00, 11647.08, 11647.08, 10739.53, 10973.32
10/10/00, 11950.87, 12364.89, 11565.32, 11647.08
10/09/00, 12634.41, 12634.41, 11855.04, 11950.87
10/06/00, 13075.94, 13075.94, 12568.77, 12634.41
10/05/00, 13082.81, 13367.80, 13039.72, 13075.94
10/04/00, 13389.14, 13389.14, 12885.50, 13082.81
10/03/00, 13044.59, 13448.22, 12888.77, 13389.14
10/02/00, 13043.65, 13276.57, 12836.42, 13044.59
09/29/00, 12872.70, 13215.73, 12810.68, 13043.65
09/28/00, 13270.62, 13381.82, 12712.18, 12872.70
09/27/00, 13371.60, 13570.38, 13172.82, 13270.62
09/26/00, 13777.39, 13777.39, 13281.94, 13371.60
09/25/00, 13317.31, 13877.51, 13317.31, 13777.39
09/22/00, 13623.33, 13623.33, 12536.80, 13317.31
09/21/00, 14227.19, 14258.55, 13460.83, 13623.33
09/20/00, 14207.82, 14724.06, 14201.96, 14227.19
09/19/00, 14530.15, 14530.15, 14128.06, 14207.82
09/18/00, 14511.64, 14619.51, 14149.13, 14530.15
09/15/00, 14613.25, 14756.84, 14422.73, 14511.64
09/14/00, 14198.63, 14639.76, 14195.61, 14613.25
09/13/00, 14260.73, 14409.64, 13821.95, 14198.63
09/12/00, 14268.86, 14300.17, 14006.35, 14260.73
09/11/00, 14167.06, 15278.87, 13950.26, 14268.86
09/08/00, 14569.11, 14602.90, 14111.50, 14167.06
09/07/00, 14325.47, 14587.88, 14241.64, 14569.11
09/06/00, 14740.43, 14740.43, 14177.90, 14325.47
09/05/00, 15443.28, 15451.65, 14720.54, 14740.43
09/04/00, 14843.52, 15488.03, 14843.52, 15443.28
09/01/00, 14128.90, 15101.11, 14128.90, 14843.52
08/31/00, 13584.92, 14133.14, 13584.92, 14128.90
08/30/00, 13386.95, 13619.71, 13269.43, 13584.92
08/29/00, 13465.22, 13465.22, 13253.68, 13386.95
08/28/00, 13424.85, 13599.94, 13362.20, 13465.22
08/25/00, 13382.79, 13656.82, 13345.48, 13424.85
08/24/00, 13366.51, 13673.28, 13361.74, 13382.79
08/23/00, 13712.46, 13712.46, 13285.19, 13366.51
08/22/00, 13449.23, 13745.49, 13449.23, 13712.46
08/21/00, 13502.18, 13515.88, 13302.04, 13449.23
08/18/00, 13141.24, 13513.58, 13141.24, 13502.18
08/17/00, 13235.65, 13235.65, 12906.97, 13141.24
08/16/00, 13363.79, 13363.79, 13092.76, 13235.65
08/15/00, 13615.00, 13619.85, 13274.09, 13363.79
08/14/00, 13309.74, 13720.85, 13309.74, 13615.00
08/11/00, 13306.31, 13488.79, 13219.89, 13309.74
08/10/00, 13174.62, 13486.17, 13148.87, 13306.31
08/09/00, 12882.71, 13531.62, 12882.71, 13174.62
08/08/00, 12669.69, 12962.39, 12559.98, 12882.71
08/07/00, 13239.49, 13239.49, 12572.90, 12669.69
08/04/00, 12650.51, 13292.31, 12650.51, 13239.49
08/03/00, 13340.83, 13340.83, 12458.72, 12650.51
08/02/00, 13677.24, 13804.65, 12940.60, 13340.83
08/01/00, 13936.40, 14118.05, 13804.59, 13822.64
07/31/00, 13835.45, 14167.07, 13835.45, 13936.40
07/28/00, 13487.85, 14112.87, 13487.85, 13835.45
07/27/00, 16051.89, 16300.42, 13487.85, 13487.85
07/26/00, 15980.22, 16451.03, 15938.85, 16051.89
07/25/00, 16330.11, 16333.79, 15773.94, 15980.22
07/24/00, 16299.05, 16564.38, 16135.63, 16330.11
07/21/00, 16480.00, 16618.64, 16179.91, 16299.05
07/20/00, 16468.02, 16539.68, 16164.82, 16480.00
07/19/00, 16829.01, 16832.91, 16224.59, 16468.02
07/18/00, 17056.44, 17079.70, 16687.35, 16829.01
07/17/00, 16676.69, 17134.95, 16652.33, 17056.44
07/14/00, 16565.59, 16935.02, 16518.52, 16676.69
07/13/00, 16003.32, 16625.96, 15956.27, 16565.59
07/12/00, 15769.03, 16146.78, 15769.03, 16003.32
07/11/00, 16146.38, 16146.38, 15482.76, 15769.03
07/10/00, 15814.50, 16168.68, 15814.50, 16146.38
07/07/00, 15248.27, 16047.07, 15248.27, 15814.50
07/06/00, 15483.22, 15483.22, 15101.42, 15248.27
07/05/00, 15968.33, 16351.82, 15439.20, 15483.22
07/04/00, 15614.72, 16104.56, 15614.72, 15968.33
07/03/00, 15205.10, 15617.08, 15018.99, 15614.72
06/30/00, 14283.90, 15246.99, 14283.90, 15205.10
06/29/00, 15624.67, 15624.67, 14268.56, 14283.90
06/28/00, 15900.14, 15900.14, 15481.09, 15624.67
06/27/00, 16387.01, 16387.01, 15224.82, 15900.14
06/26/00, 16826.43, 16826.43, 16032.78, 16387.01
06/22/00, 17328.02, 17465.55, 16826.43, 16826.43
06/21/00, 17651.40, 17651.40, 17078.95, 17328.02
06/20/00, 16875.00, 17664.50, 16875.00, 17651.40
06/19/00, 16867.65, 16891.85, 16645.92, 16875.00
06/16/00, 16787.35, 16934.12, 16596.87, 16891.19
06/15/00, 17185.13, 17185.13, 16765.82, 16787.35
06/14/00, 16752.49, 17213.59, 16752.49, 17185.13
06/13/00, 17084.67, 17154.76, 16734.41, 16752.49
06/12/00, 16877.32, 17185.99, 16877.32, 17084.67
06/09/00, 16847.24, 17161.43, 16685.54, 16877.32
06/08/00, 16351.85, 17084.76, 16351.85, 16847.24
06/07/00, 16603.10, 16603.10, 16096.09, 16351.85
06/06/00, 17020.37, 17079.26, 16584.06, 16603.10
06/05/00, 17458.88, 17458.88, 16800.81, 17020.37
06/02/00, 15833.28, 17494.73, 15833.28, 17458.88
05/31/00, 15482.83, 16155.75, 15482.83, 15833.28
05/30/00, 15286.10, 15683.23, 15286.10, 15482.83
05/29/00, 14752.62, 15429.26, 14752.62, 15286.10
05/26/00, 15243.39, 15243.39, 14469.12, 14752.62
05/25/00, 14215.31, 15336.95, 14215.31, 15243.39
05/24/00, 14741.60, 14741.60, 13851.94, 14215.31
05/23/00, 14441.89, 15346.54, 14441.89, 14741.60
05/22/00, 15866.35, 15901.77, 14387.94, 14441.89
05/19/00, 17218.82, 17218.82, 15827.67, 15866.35
05/18/00, 17126.60, 17303.89, 16861.71, 17218.82
05/17/00, 17508.97, 17508.97, 16867.10, 17126.60
05/16/00, 16516.26, 17404.14, 16516.26, 17508.97
05/15/00, 17199.23, 17199.23, 16489.80, 16516.26
05/12/00, 16379.44, 17209.28, 16379.44, 17199.23
05/11/00, 15830.72, 16600.21, 15385.04, 16379.44
05/10/00, 17125.33, 17125.33, 15774.90, 15830.72
05/09/00, 17399.62, 17399.62, 16949.12, 17125.33
05/08/00, 17706.92, 17755.72, 17204.60, 17399.62
05/05/00, 17645.50, 17874.70, 17365.03, 17706.92
05/04/00, 17707.51, 17707.51, 17197.32, 17645.50
05/03/00, 17823.16, 17995.60, 17493.29, 17707.79
05/02/00, 17722.95, 18355.36, 17722.95, 18303.58
04/28/00, 16854.36, 17786.05, 16854.36, 17734.54
04/27/00, 16092.35, 17030.01, 15892.44, 16854.36
04/26/00, 15408.93, 16112.04, 15408.93, 16092.35
04/25/00, 15876.30, 15876.30, 15177.23, 15408.93
04/20/00, 15706.90, 15876.30, 15417.80, 15876.30
04/19/00, 14938.56, 15765.98, 14938.56, 15706.90
04/18/00, 14263.21, 15369.68, 14263.21, 14938.56
04/17/00, 14367.38, 14514.03, 12923.71, 14263.21
04/14/00, 15080.51, 15307.21, 14210.62, 14367.38
04/13/00, 15558.76, 15558.76, 14629.38, 15080.51
04/12/00, 15458.39, 16199.37, 15347.52, 15558.76
04/11/00, 16690.97, 16690.97, 15211.06, 15458.39
04/10/00, 17415.51, 17426.26, 16615.77, 16690.97
04/07/00, 16438.34, 16978.89, 16438.34, 16916.68
04/06/00, 15260.23, 16439.41, 15260.23, 16438.34
04/05/00, 15710.94, 15799.98, 14475.16, 15260.23
04/04/00, 16045.05, 16258.01, 15680.63, 15710.94
04/03/00, 16685.79, 17146.55, 15922.88, 16045.05
03/31/00, 16244.16, 16764.52, 15756.31, 16685.79
03/30/00, 17793.22, 17793.22, 16182.01, 16244.16
03/29/00, 17790.24, 17851.37, 17489.11, 17793.22
03/28/00, 17648.99, 18154.66, 17452.79, 17790.24
03/27/00, 17579.20, 17661.71, 17249.08, 17648.99
03/24/00, 17006.17, 17601.76, 16976.84, 17579.20
03/23/00, 16872.63, 17292.89, 16872.63, 17006.17
03/22/00, 16352.22, 17241.55, 16352.22, 16872.63
03/21/00, 16820.44, 16866.22, 16156.13, 16352.22
03/20/00, 16312.65, 16872.47, 16312.65, 16820.44
03/17/00, 15834.77, 16624.88, 15834.77, 16312.65
03/16/00, 16451.41, 16451.41, 15726.58, 15834.77
03/15/00, 17590.58, 17590.58, 16392.43, 16451.41
03/14/00, 17085.73, 17646.70, 17085.73, 17590.58
03/13/00, 17716.74, 17716.74, 16813.46, 17085.73
03/10/00, 17192.27, 18023.57, 17192.27, 17716.74
03/09/00, 17266.84, 17633.54, 17090.40, 17192.27
03/08/00, 17962.01, 17962.01, 17216.87, 17266.84
03/07/00, 18277.35, 18292.71, 17727.42, 17962.01
03/06/00, 17636.41, 18408.44, 17636.41, 18277.35
03/03/00, 16774.81, 17685.82, 16774.81, 17636.41
03/02/00, 16217.75, 16774.81, 16185.67, 16774.81
03/01/00, 16302.55, 16354.85, 16158.44, 16217.75
02/29/00, 16172.89, 16463.51, 16172.89, 16302.55
02/28/00, 16568.25, 16691.83, 16138.55, 16172.89
02/25/00, 16180.41, 16609.97, 16180.41, 16568.25
02/24/00, 15734.13, 16266.30, 15734.13, 16180.41
02/23/00, 15610.37, 15917.11, 15610.37, 15734.13
02/22/00, 15646.21, 15873.50, 15483.33, 15610.37
02/21/00, 15940.10, 15940.10, 15482.56, 15646.21
02/18/00, 15665.41, 16137.33, 15665.41, 15949.20
02/17/00, 15350.55, 15624.35, 15282.38, 15475.38
02/16/00, 15395.11, 15747.05, 15191.01, 15352.61
02/15/00, 15522.65, 15736.46, 15343.30, 15395.11
02/14/00, 16048.49, 16071.85, 15494.22, 15522.65
02/11/00, 16185.19, 16242.14, 15832.68, 16048.49
02/10/00, 16452.30, 16452.30, 16006.51, 16185.19
02/09/00, 16318.84, 16696.07, 16318.84, 16452.30
02/08/00, 16072.28, 16335.72, 15931.62, 16318.84
02/07/00, 16083.30, 16144.56, 15934.16, 16072.28
02/04/00, 15516.17, 16152.30, 15516.17, 16083.30
02/03/00, 15507.72, 15687.92, 15387.92, 15516.17
02/02/00, 15067.50, 15598.21, 15067.50, 15507.72
02/01/00, 14992.53, 15685.55, 14882.30, 15067.50
01/31/00, 15282.80, 15282.80, 14775.52, 14992.53
01/28/00, 14715.62, 15586.28, 14715.62, 15282.80
01/27/00, 14649.95, 14741.79, 14437.74, 14715.62
01/26/00, 14549.27, 14751.11, 14540.03, 14649.95
01/25/00, 14722.71, 14722.71, 14191.96, 14549.27
01/24/00, 14404.71, 14904.43, 14404.71, 14722.71
01/21/00, 14454.85, 14456.62, 14225.05, 14404.71
01/20/00, 14294.27, 14610.11, 14294.27, 14454.85
01/19/00, 14497.43, 14497.43, 13983.81, 14294.27
01/18/00, 14826.94, 14938.28, 14450.42, 14497.43
01/17/00, 14602.51, 14830.08, 14449.11, 14826.94
01/14/00, 14063.55, 14688.07, 14063.55, 14602.51
01/13/00, 13591.95, 14217.98, 13591.95, 14063.55
01/12/00, 13700.38, 13755.59, 13237.10, 13591.95
01/11/00, 13857.37, 14109.47, 13625.04, 13700.38
01/10/00, 13539.92, 14106.49, 13539.92, 13857.37
01/07/00, 13012.04, 13546.96, 12341.88, 13539.92
01/05/00, 14184.92, 14184.92, 12770.34, 13012.04
01/04/00, 15330.52, 15330.52, 13702.89, 14184.92
01/03/00, 14578.68, 15487.81, 14578.68, 15330.52
12/30/99, 14108.62, 14818.06, 14108.62, 14578.68
12/29/99, 13948.60, 14137.71, 13879.17, 14108.62
12/28/99, 13855.02, 14028.73, 13844.88, 13948.60
12/27/99, 13714.96, 14049.94, 13714.96, 13855.02
12/23/99, 13412.54, 13767.11, 13379.08, 13714.96
12/22/99, 13410.92, 13707.34, 13397.00, 13412.54
12/21/99, 13679.17, 13679.17, 13299.66, 13410.92
12/20/99, 12968.21, 13689.02, 12968.21, 13679.17
12/17/99, 12616.25, 13132.37, 12616.25, 12968.21
12/16/99, 12127.13, 12631.32, 12127.13, 12616.25
12/15/99, 12715.89, 12715.89, 11895.93, 12127.13
12/14/99, 12812.59, 12904.59, 12653.05, 12715.89
12/13/99, 12812.69, 12937.69, 12531.59, 12812.59
12/10/99, 12980.69, 13154.32, 12712.75, 12812.69
12/09/99, 12988.72, 13037.02, 12693.48, 12980.69
12/08/99, 12889.63, 13020.23, 12119.64, 12988.72
12/07/99, 12151.69, 13198.06, 12151.69, 12889.63
12/03/99, 11395.89, 12203.02, 11395.89, 12151.69
12/02/99, 11318.15, 11536.58, 11313.46, 11395.89
12/01/99, 11268.99, 11321.09, 10935.38, 11318.15
11/30/99, 11733.96, 11733.96, 11220.49, 11268.99
11/29/99, 11356.14, 11790.53, 11356.14, 11733.96
11/26/99, 10975.59, 11397.73, 10936.28, 11356.14
11/25/99, 10630.71, 10981.47, 10630.71, 10975.59
11/24/99, 10593.99, 10785.39, 10593.99, 10630.71
11/23/99, 10350.24, 10745.77, 10297.06, 10593.99
11/22/99, 10432.11, 10486.53, 10263.77, 10350.24
11/19/99, 10719.89, 10906.40, 10327.11, 10432.11
11/18/99, 10204.31, 10739.61, 10131.89, 10719.89
11/17/99, 9798.55, 10266.54, 9798.55, 10240.18
11/16/99, 9799.84, 9800.22, 9641.41, 9798.55
11/15/99, 9493.59, 9824.07, 9493.59, 9799.84
11/12/99, 9518.84, 9610.38, 9416.29, 9493.59
11/11/99, 9317.66, 9543.61, 9317.66, 9518.84
11/10/99, 9329.90, 9374.80, 9177.36, 9317.66
11/09/99, 9452.94, 9507.85, 9320.45, 9329.90
11/08/99, 9323.93, 9456.47, 9232.20, 9452.94
11/05/99, 9204.96, 9366.15, 9188.02, 9323.93
11/04/99, 9122.92, 9282.25, 9122.92, 9204.96
11/03/99, 8967.95, 9187.19, 8967.95, 9122.92
11/02/99, 9000.44, 9000.44, 8894.15, 8967.95
11/01/99, 9051.19, 9074.93, 8866.36, 9000.44
10/29/99, 8772.23, 9136.15, 8772.23, 9051.19
10/28/99, 8509.43, 8779.94, 8509.43, 8772.23
10/27/99, 8408.64, 8523.05, 8345.55, 8509.43
10/26/99, 8302.15, 8439.03, 8277.18, 8408.64
10/25/99, 8318.73, 8503.35, 8234.95, 8302.15
10/22/99, 8011.12, 8342.41, 8011.12, 8318.73
10/21/99, 7950.70, 8099.52, 7817.82, 8011.12
10/20/99, 7944.30, 8028.19, 7943.87, 7950.70
10/19/99, 7709.80, 7947.91, 7709.80, 7944.30
10/18/99, 7768.89, 7768.89, 7565.58, 7709.80
10/15/99, 7991.44, 7991.44, 7665.55, 7768.89
10/14/99, 8052.70, 8071.90, 7958.96, 7991.44
10/13/99, 8074.47, 8074.47, 7949.22, 8052.70
10/12/99, 8174.58, 8196.07, 8053.38, 8074.47
10/11/99, 8069.49, 8222.64, 8069.49, 8174.58
10/08/99, 7988.20, 8069.83, 7988.20, 8069.49
10/07/99, 7992.58, 8070.14, 7941.58, 7988.20
10/06/99, 7972.20, 8025.73, 7933.02, 7992.58
10/05/99, 7810.47, 7989.25, 7810.47, 7972.20
10/04/99, 7722.88, 7811.09, 7696.18, 7810.47
10/01/99, 7722.87, 7738.43, 7647.08, 7722.88
09/30/99, 7816.20, 7816.20, 7658.82, 7722.87
09/29/99, 7836.21, 7894.09, 7743.84, 7816.20
09/28/99, 7817.82, 7854.86, 7770.60, 7836.21
09/27/99, 7715.77, 7841.78, 7715.77, 7817.82
09/23/99, 7728.27, 7924.03, 7728.27, 7915.03
09/22/99, 7853.82, 7853.82, 7694.58, 7728.27
09/21/99, 7844.73, 7955.73, 7842.32, 7853.82
09/20/99, 7677.33, 7860.44, 7677.33, 7844.73
09/17/99, 7690.09, 7791.62, 7676.99, 7677.33
09/16/99, 7794.92, 7794.92, 7623.92, 7690.09
09/15/99, 7755.69, 7877.52, 7709.94, 7794.92
09/14/99, 7836.95, 7850.57, 7735.74, 7755.69
09/13/99, 7786.41, 7865.18, 7767.92, 7836.95
09/10/99, 7642.05, 7791.56, 7642.05, 7786.41
09/09/99, 7561.86, 7657.31, 7529.34, 7642.05
09/08/99, 7626.93, 7626.93, 7466.23, 7561.86
09/07/99, 7646.16, 7708.61, 7589.37, 7626.93
09/06/99, 7498.58, 7655.99, 7498.58, 7646.16
09/03/99, 7261.02, 7517.57, 7261.02, 7498.58
09/02/99, 7430.45, 7430.45, 7214.40, 7261.02
09/01/99, 7447.08, 7502.39, 7409.72, 7430.45
08/31/99, 7557.01, 7557.01, 7393.77, 7447.08
08/30/99, 7590.16, 7630.65, 7527.54, 7557.01
08/27/99, 7679.02, 7679.02, 7527.20, 7590.16
08/26/99, 7632.44, 7774.42, 7614.15, 7679.02
08/25/99, 7462.29, 7718.12, 7462.29, 7632.44
08/24/99, 7543.02, 7609.35, 7448.03, 7462.29
08/23/99, 7464.30, 7567.96, 7464.30, 7543.02
08/20/99, 7398.36, 7518.23, 7398.36, 7464.30
08/19/99, 7652.93, 7652.93, 7369.28, 7398.36
08/18/99, 7697.64, 7760.20, 7628.15, 7652.93
08/17/99, 7629.89, 7742.47, 7614.32, 7697.64
08/16/99, 7594.81, 7704.80, 7582.44, 7629.89
08/13/99, 7475.73, 7604.28, 7390.79, 7594.81
08/12/99, 7210.56, 7501.68, 7210.56, 7475.73
08/11/99, 7059.82, 7229.88, 7059.82, 7210.56
08/10/99, 7358.96, 7358.96, 7058.24, 7059.82
08/09/99, 7232.72, 7387.32, 7232.72, 7358.96
08/06/99, 7065.90, 7269.93, 7065.90, 7232.72
08/05/99, 7276.23, 7276.23, 7005.89, 7065.90
08/04/99, 7397.05, 7397.05, 7219.62, 7276.23
08/03/99, 7397.23, 7477.75, 7358.66, 7397.05
08/02/99, 7514.80, 7514.80, 7333.75, 7397.23
07/30/99, 7409.37, 7532.01, 7339.49, 7514.80
07/29/99, 7587.14, 7587.14, 7380.83, 7409.37
07/28/99, 7637.95, 7711.15, 7557.58, 7587.14
07/27/99, 7649.15, 7718.50, 7598.34, 7637.95
07/26/99, 7627.29, 7840.15, 7614.52, 7649.15
07/23/99, 7783.02, 7783.02, 7613.14, 7627.29
07/22/99, 7973.19, 8104.84, 7646.68, 7783.02
07/21/99, 8163.86, 8163.86, 7887.27, 7973.19
07/20/99, 8410.53, 8410.53, 8142.12, 8163.86
07/19/99, 8363.95, 8455.06, 8363.95, 8410.53
07/16/99, 8304.32, 8394.08, 8276.40, 8363.95
07/15/99, 8115.66, 8308.18, 8115.66, 8304.32
07/14/99, 8002.88, 8117.13, 8002.88, 8115.66
07/13/99, 8111.96, 8111.96, 7961.26, 8002.88
07/12/99, 8112.12, 8185.93, 8095.40, 8111.96
07/09/99, 8115.38, 8163.62, 8043.31, 8112.12
07/08/99, 8178.14, 8258.10, 8106.77, 8115.38
07/07/99, 8199.32, 8199.32, 8110.92, 8178.14
07/06/99, 8194.45, 8204.13, 8099.40, 8199.32
07/05/99, 8023.66, 8198.92, 8023.66, 8194.45
07/02/99, 7849.13, 8068.48, 7849.13, 7997.77
07/01/99, 7645.14, 7874.08, 7645.14, 7849.13
06/30/99, 7703.50, 7806.30, 7645.14, 7645.14
06/29/99, 7544.22, 7707.26, 7544.22, 7703.50
06/28/99, 7615.60, 7662.98, 7539.86, 7544.22
06/24/99, 7663.31, 7669.50, 7552.53, 7615.60
06/23/99, 7804.46, 7818.76, 7652.43, 7663.31
06/22/99, 7739.23, 7882.46, 7739.23, 7804.46
06/21/99, 7599.48, 7747.41, 7519.87, 7739.23
06/18/99, 7459.00, 7573.63, 7459.00, 7520.24
06/17/99, 7416.99, 7493.47, 7388.58, 7459.00
06/16/99, 7273.06, 7441.36, 7273.06, 7416.99
06/15/99, 7218.63, 7300.38, 7168.28, 7273.06
06/14/99, 7303.95, 7303.95, 7207.33, 7218.63
06/11/99, 7037.16, 7305.91, 7036.78, 7303.95
06/10/99, 7126.61, 7126.61, 6976.18, 7037.16
06/09/99, 7089.66, 7132.21, 7070.07, 7126.61
06/08/99, 7065.76, 7161.81, 7065.76, 7089.66
06/07/99, 6918.00, 7072.94, 6918.00, 7065.76
06/04/99, 6817.90, 6918.00, 6806.48, 6918.00
06/03/99, 6782.22, 6886.88, 6782.22, 6817.90
06/02/99, 6830.96, 6868.70, 6748.79, 6782.22
06/01/99, 6707.19, 6846.37, 6707.19, 6830.96
05/31/99, 6672.41, 6724.05, 6672.41, 6707.19
05/28/99, 6637.49, 6673.82, 6583.52, 6672.41
05/27/99, 6648.74, 6726.66, 6611.61, 6637.49
05/26/99, 6656.02, 6765.84, 6632.55, 6648.74
05/25/99, 6664.44, 6664.44, 6562.40, 6656.02
05/24/99, 6895.00, 6895.00, 6656.85, 6664.44
05/21/99, 6899.18, 6899.42, 6825.99, 6895.00
05/20/99, 6846.79, 6917.47, 6846.79, 6899.18
05/19/99, 6849.35, 6867.29, 6770.77, 6846.79
05/18/99, 6862.15, 6908.95, 6804.69, 6849.35
05/17/99, 6905.00, 6914.99, 6851.62, 6862.15
05/14/99, 6983.36, 7029.71, 6790.37, 6905.00
05/12/99, 7023.04, 7025.29, 6872.94, 6983.36
05/11/99, 6852.49, 6995.65, 6852.49, 6934.89
05/10/99, 6765.97, 6858.87, 6765.97, 6852.49
05/07/99, 6668.35, 6775.67, 6629.91, 6765.97
05/06/99, 6760.23, 6808.38, 6654.78, 6670.02
05/05/99, 6795.85, 6812.83, 6688.60, 6705.93
05/04/99, 6884.73, 6944.91, 6792.39, 6793.05
05/03/99, 6825.55, 6885.22, 6814.37, 6852.96
04/30/99, 6848.46, 6991.83, 6848.46, 6962.35
04/29/99, 6722.79, 6832.55, 6648.91, 6771.88
04/28/99, 6874.97, 6934.75, 6791.10, 6793.92
04/27/99, 6865.96, 6978.70, 6853.55, 6943.74
04/26/99, 6947.39, 6954.02, 6820.40, 6820.40
04/23/99, 6987.18, 6987.18, 6872.15, 6884.90
04/22/99, 6832.10, 7129.61, 6649.20, 7030.24
04/21/99, 6569.97, 6671.31, 6568.79, 6650.13
04/20/99, 6656.29, 6656.29, 6423.34, 6466.81
04/19/99, 6808.41, 6808.41, 6712.95, 6755.86
04/16/99, 6851.74, 6886.72, 6760.68, 6881.99
04/15/99, 6934.69, 6934.69, 6744.62, 6790.25
04/14/99, 6986.36, 7033.98, 6910.13, 6974.85
04/13/99, 6896.97, 7027.29, 6896.97, 7003.24
04/12/99, 6918.93, 6940.61, 6759.43, 6820.34
04/09/99, 6909.83, 6977.33, 6832.56, 6976.78
04/08/99, 6853.21, 6862.59, 6743.49, 6777.40
04/07/99, 6799.39, 6848.23, 6765.93, 6841.02
04/06/99, 6812.57, 6899.59, 6806.88, 6842.26
03/31/99, 6607.26, 6765.39, 6607.26, 6746.09
03/30/99, 6503.26, 6534.09, 6491.06, 6523.30
03/29/99, 6410.10, 6467.97, 6410.10, 6466.01
03/26/99, 6404.74, 6440.77, 6371.51, 6392.98
03/25/99, 6156.41, 6361.46, 6145.29, 6359.73
03/24/99, 6192.57, 6192.57, 6066.18, 6128.62
03/23/99, 6378.11, 6378.11, 6252.31, 6252.31
03/22/99, 6356.03, 6372.42, 6327.53, 6333.33
03/19/99, 6234.42, 6351.00, 6234.42, 6320.67
03/18/99, 6251.31, 6293.56, 6132.64, 6179.40
03/17/99, 6324.81, 6325.68, 6254.67, 6254.67
03/16/99, 6341.65, 6373.40, 6312.23, 6318.85
03/15/99, 6386.93, 6386.93, 6247.38, 6283.59
03/12/99, 6433.98, 6468.73, 6383.02, 6387.66
